cluster	status	loglr	df	p	p.adjust	genes
chr6:clu_6861_+	Success	1.88991308070561	1	0.0518740497694122	0.211044445033341	AFDN
chr6:clu_6862_+	Success	1.36490975693278	1	0.0984904146894796	0.301565840526132	TBP
chr6:clu_9301_-	Success	0.506553173895213	1	0.314159802657802	0.543986298761813	EXOC2
chr6:clu_9302_-	Success	0.0579517567456378	1	0.733520644020342	0.841994156260622	GMDS
chr6:clu_9303_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	GMDS
chr6:clu_9304_-	Success	1.63670772760517	1	0.0704108901536291	0.250048930417375	SERPINB1
chr6:clu_9305_-	Success	4.60040578536587	3	0.0267367665754475	0.1469461178849	SERPINB6
chr6:clu_9306_-	Success	0.474335995187289	1	0.330057561229939	0.556047451694074	TUBB2A
chr6:clu_9307_-	Success	0.0757484711294865	1	0.697108911681707	0.818910808040003	TUBB2B
chr6:clu_9308_-	Success	6.28804462494099	2	0.00185839024633786	0.0315535787009554	PXDC1
chr6:clu_9309_-	Success	3.77584020787538	2	0.0229178268116776	0.134496568365142	PXDC1
chr6:clu_9310_-	Success	0.0370448983532015	1	0.785472539986185	0.87440076646757	PXDC1
chr6:clu_9311_-	Success	0.365817841232911	2	0.693629140331537	0.816405792826788	ECI2
chr6:clu_9312_-	Success	4.43309242664327	2	0.0118777018985482	0.0929125845871208	ECI2
chr6:clu_9313_-	Success	0.912136329950272	2	0.401665217365661	0.612566895547425	RPP40
chr6:clu_9314_-	Success	4.92450507936269	1	0.00169923165586725	0.0298783219707289	RPP40
chr6:clu_9315_-	Success	4.49613391758248	1	0.00271124322699772	0.0398265198268832	LYRM4
chr6:clu_9316_-	Success	2.55300656140329	1	0.0238430504982289	0.137349004504058	LYRM4
chr6:clu_9317_-	Success	0.421565792691581	2	0.656018825729405	0.792638022343498	SSR1
chr6:clu_9318_-	Success	0.179061744640293	1	0.54955025294436	0.719985094904806	ENSG00000261189
chr6:clu_9319_-	Success	0.158522675599102	1	0.573388714549657	0.734454159633642	TXNDC5,BLOC1S5-TXNDC5
chr6:clu_9320_-	Success	0.545227127754515	2	0.579710100132644	0.738734150997106	TXNDC5,BLOC1S5-TXNDC5
chr6:clu_9321_-	Success	0.786092273329245	1	0.209890048010575	0.446672511463644	BLOC1S5-TXNDC5,BLOC1S5,EEF1E1-BLOC1S5
chr6:clu_9322_-	Success	1.11507883185146	1	0.135340036657432	0.355011270398755	EEF1E1-BLOC1S5,EEF1E1
chr6:clu_9323_-	Success	0.0560417994707905	1	0.73778434404584	0.844649416986577	EEF1E1-BLOC1S5,EEF1E1
chr6:clu_9324_-	Success	1.79990816356781	2	0.165314069378807	0.395107427147966	EEF1E1,EEF1E1-BLOC1S5
chr6:clu_9325_-	Success	17.3188495671227	4	5.51337327001339e-07	0.000171896835321592	ELOVL2
chr6:clu_9326_-	Success	0.846041276721735	2	0.429110302927508	0.63311876222517	ELOVL2
chr6:clu_9327_-	Success	0.52355776787951	1	0.306172341375211	0.537887334688134	ELOVL2
chr6:clu_9328_-	Success	1.7571984291956	1	0.0608377969242122	0.230945838554565	NEDD9
chr6:clu_9329_-	Success	0.22889430147643	2	0.795412602999771	0.880110155909927	TBC1D7
chr6:clu_9330_-	Success	4.96018985326782	5	0.0775229433111268	0.264735799718695	TBC1D7
chr6:clu_9331_-	Not enough valid samples	NA	NA	NA	NA	GFOD1
chr6:clu_9332_-	Success	0.323751403026364	1	0.421006908907722	0.62765830875909	RANBP9
chr6:clu_9333_-	Success	3.55978112952653	4	0.129703201372304	0.346658758314901	MCUR1
chr6:clu_9334_-	Success	3.00689922963556	2	0.0494447581465358	0.205120637668235	MCUR1
chr6:clu_9335_-	Success	3.97310168975446	3	0.04713670247099	0.199872932403608	DTNBP1
chr6:clu_9336_-	Success	4.56985185227256	2	0.0103594943394793	0.0859660301298033	DTNBP1
chr6:clu_9337_-	Success	2.93379929590617	3	0.11823256199233	0.329481083218062	ATXN1
chr6:clu_9338_-	Success	0.108944662538363	1	0.640652874188588	0.781084176665977	NUP153
chr6:clu_9339_-	Success	1.83266247297843	2	0.159987039048167	0.388545677247489	NUP153
chr6:clu_9340_-	Success	0.27422233812058	2	0.760163043248078	0.85839541092926	KIF13A
chr6:clu_9341_-	Success	0.157046308022473	2	0.854664480079335	0.918711530061097	KIF13A
chr6:clu_9342_-	Success	0.00115112700063946	1	0.961730740169112	0.980150654768853	KIF13A
chr6:clu_9343_-	Success	0.113429224154061	2	0.892767380541789	0.939882696748033	TPMT
chr6:clu_9344_-	Success	0.133545250389886	1	0.605290200381314	0.757452942170856	TPMT
chr6:clu_9345_-	Success	3.12093230001636	2	0.0441160198752274	0.194113866413034	DEK
chr6:clu_9346_-	Success	2.16084467192832	2	0.115227750274656	0.324545683387715	DEK
chr6:clu_9347_-	Success	1.81316492836891	1	0.0568721028162776	0.221258040450968	C6orf62
chr6:clu_9348_-	Success	0.297281466278861	1	0.440660065512218	0.64022168966596	C6orf62
chr6:clu_9349_-	Success	1.2795499316162	2	0.278162464415703	0.513575527044418	TRIM27
chr6:clu_9350_-	Success	0.795312362089646	1	0.20723690087394	0.443501334119458	TRIM27
chr6:clu_9351_-	Not enough valid samples	NA	NA	NA	NA	NA
chr6:clu_9352_-	Success	5.99127149331503	2	0.0025004826810726	0.0379971466974903	TRIM26
chr6:clu_9353_-	Success	6.48463500307844	7	0.0728606707323145	0.254727668386467	TRIM26
chr6:clu_9354_-	Success	8.86119375683234	6	0.00696473661861411	0.0684044535554876	HCG18,HCG17
chr6:clu_9355_-	Success	7.22411271314604	2	0.000728798905979087	0.0174878903009106	GNL1
chr6:clu_9356_-	Success	2.77686327893633	1	0.0184413838567793	0.119863646283031	DHX16
chr6:clu_9357_-	Success	5.36670156077525	6	0.0969737482044442	0.298938152255035	NRM
chr6:clu_9358_-	Success	2.77950027044466	2	0.0620695176007813	0.233012901324928	MDC1
chr6:clu_9359_-	Success	0.0428812316762901	1	0.769635058341462	0.864412869627024	MDC1
chr6:clu_9360_-	Success	0.898373114392598	3	0.615643248760275	0.764722779850207	FLOT1
chr6:clu_9361_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	FLOT1
chr6:clu_9362_-	Success	12.7917610582954	13	0.0193259566934439	0.122363577298981	FLOT1
chr6:clu_9363_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	FLOT1
chr6:clu_9364_-	Success	0.553687517891859	1	0.292653270079963	0.526982439343469	CCHCR1
chr6:clu_9365_-	Success	0.802654267787773	1	0.205152533301491	0.441205370531933	CCHCR1
chr6:clu_9366_-	Success	1.96460422559932	2	0.140211367706116	0.362365471592509	CCHCR1
chr6:clu_9367_-	Success	0.886376624795957	1	0.183041709446317	0.415497394774536	DDX39B,ATP6V1G2-DDX39B
chr6:clu_9368_-	Success	2.86897788998749	2	0.0567569087474318	0.220987241086888	DDX39B,ATP6V1G2-DDX39B
chr6:clu_9369_-	Success	0.520932844160768	1	0.307387958837028	0.539096646332306	DDX39B,ATP6V1G2-DDX39B
chr6:clu_9370_-	Success	2.95679529209337	2	0.051985248044879	0.211230921959389	DDX39B,ATP6V1G2-DDX39B
chr6:clu_9371_-	Success	0.038896597338038	1	0.780310583136944	0.871162145913839	DDX39B,ATP6V1G2-DDX39B
chr6:clu_9372_-	Success	2.19754331836566	2	0.111075701084787	0.319346314686161	DDX39B,ATP6V1G2-DDX39B
chr6:clu_9373_-	Success	0.504329003128078	2	0.603910661670942	0.756714358552418	BAG6
chr6:clu_9374_-	Success	2.76912851448469	2	0.0627166375740492	0.234427154341634	BAG6
chr6:clu_9375_-	Success	2.11444219994837	1	0.0397415541128884	0.183735988137555	BAG6
chr6:clu_9376_-	Success	3.16135303940428	7	0.502613961416282	0.686541763228036	BAG6
chr6:clu_9377_-	Success	0.189247521891275	1	0.538409765892542	0.711952057711054	BAG6
chr6:clu_9378_-	Success	4.30273698744531	6	0.19701161072952	0.431245533002492	BAG6
chr6:clu_9379_-	Success	2.57141290774234	2	0.0764274841175229	0.262610367882175	BAG6
chr6:clu_9380_-	Success	0.0673020287185864	1	0.713705355555977	0.829661081788393	GPANK1
chr6:clu_9381_-	Not enough valid samples	NA	NA	NA	NA	GPANK1
chr6:clu_9382_-	Success	3.61654116137879	2	0.0268754738414818	0.147624769911142	CLIC1
chr6:clu_9383_-	Success	0.792498042748775	1	0.20804251293743	0.444184890586523	CLIC1
chr6:clu_9384_-	Success	0.00507526913861511	1	0.919749014438564	0.956038028839056	VARS1
chr6:clu_9385_-	Success	0.0134884738014307	1	0.869537012927642	0.927002566564053	LSM2
chr6:clu_9386_-	Success	8.21537382904717	6	0.0116195282432498	0.0919602663822911	LSM2
chr6:clu_9387_-	Not enough valid samples	NA	NA	NA	NA	NA
chr6:clu_9388_-	Not enough valid samples	NA	NA	NA	NA	NA
chr6:clu_9389_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chr6:clu_9390_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr6:clu_9391_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr6:clu_9392_-	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chr6:clu_9393_-	Success	4.26741905954714	2	0.0140179159112728	0.101800520419318	NEU1
chr6:clu_9394_-	Success	0.558186726228541	1	0.290700685659265	0.525320251158728	NEU1
chr6:clu_9395_-	Success	0.782353736656489	1	0.210977284651177	0.447576537131984	EHMT2
chr6:clu_9396_-	Success	0.85347253664645	2	0.425933291947759	0.631893384152031	EHMT2
chr6:clu_9397_-	Success	0.120435264259157	1	0.623578079051343	0.769773623010842	EHMT2
chr6:clu_9398_-	Success	0.300437597891232	1	0.43824429395227	0.638784822769	NELFE
chr6:clu_9399_-	Success	0.160642825205088	1	0.570836038657094	0.732959614991586	NELFE
chr6:clu_9400_-	Success	0.674155623697601	1	0.245573563889265	0.483964479906298	DXO
chr6:clu_9401_-	Success	1.74483233849617	1	0.0617530921894955	0.23241313228927	DXO
chr6:clu_9402_-	Success	3.24928687910062	2	0.0388018683911729	0.180770838083816	ENSG00000284829,ATF6B
chr6:clu_9403_-	Success	1.21126468555264	1	0.119601675484901	0.33139194689992	ATF6B
chr6:clu_9404_-	Success	1.06419878531386	1	0.144591844381115	0.369190922116121	AGPAT1
chr6:clu_9405_-	Success	0.211430753743628	1	0.515512650207194	0.695554535921267	AGPAT1
chr6:clu_9406_-	Success	0.305838022198486	1	0.434157446844994	0.635888327168606	AGPAT1
chr6:clu_9407_-	Success	0.955897490295968	2	0.38446693432206	0.598491799655166	ENSG00000250264,TAP2
chr6:clu_9408_-	Success	1.05230035361518	1	0.146856673735435	0.372337472512731	PSMB8
chr6:clu_9409_-	Success	1.7128807399796	1	0.0641866357010035	0.237366456217871	RXRB
chr6:clu_9410_-	Success	0.692554740193827	2	0.500296307946786	0.685246764423106	VPS52
chr6:clu_9411_-	Success	1.25881738364572	1	0.112579329849547	0.320827925600046	VPS52
chr6:clu_9412_-	Success	4.13016697062488	1	0.0040520673548964	0.0503651192381033	RGL2
chr6:clu_9413_-	Success	2.2019176398162	2	0.110590881414512	0.318270968883615	TAPBP
chr6:clu_9414_-	Success	0.532833302817835	2	0.586939633873543	0.744326978470111	TAPBP
chr6:clu_9415_-	Success	1.01983639525588	4	0.728461954189656	0.838608793885159	DAXX,ENSG00000285064
chr6:clu_9416_-	Success	0.989209043533435	1	0.159557157240518	0.388084957211948	CUTA
chr6:clu_9417_-	Success	0.185114399488668	1	0.542879579512332	0.715597215958131	CUTA
chr6:clu_9418_-	Success	0.706267229269542	3	0.702599232697542	0.821974123446684	CUTA
chr6:clu_9419_-	Success	1.1624302794001	1	0.127321629317129	0.342971327694951	BAK1
chr6:clu_9420_-	Success	1.1365790316847	1	0.13163142969185	0.349501127244768	BAK1
chr6:clu_9421_-	Success	3.63548590798928	4	0.122242942794163	0.33516553461239	UQCC2
chr6:clu_9422_-	Success	1.02696969676936	3	0.561287189423096	0.727978046640038	SMIM29
chr6:clu_9423_-	Success	5.45409431293683	1	0.000957400971848174	0.0207187554064019	SMIM29
chr6:clu_9424_-	Success	0.311150098280905	2	0.732603905029593	0.841240656077449	NUDT3,RPS10-NUDT3
chr6:clu_9425_-	Success	0.00701534875361176	1	0.905710123680782	0.948769275968145	RPS10-NUDT3,RPS10
chr6:clu_9426_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	RPS10-NUDT3,RPS10
chr6:clu_9427_-	Success	10.1857629152109	3	0.000142155730737895	0.00653175265167723	RPS10-NUDT3,RPS10
chr6:clu_9428_-	Success	2.61530321484315	2	0.0731456064995645	0.254996999285609	RPS10,RPS10-NUDT3
chr6:clu_9429_-	Success	1.51336025130786	3	0.387523720029853	0.600646277488318	ILRUN
chr6:clu_9430_-	Success	0.0205017956085669	1	0.839530990222998	0.909923856083856	ILRUN
chr6:clu_9431_-	Success	1.33162309175668	2	0.264048338621773	0.501360877974558	TAF11
chr6:clu_9432_-	Success	1.56361411403304	2	0.209377986204964	0.445940152956311	TEAD3
chr6:clu_9433_-	Success	3.86524837251	4	0.101964495946831	0.305295178568414	FKBP5
chr6:clu_9434_-	Not enough valid samples	NA	NA	NA	NA	STK38
chr6:clu_9435_-	Success	0.215429086601034	1	0.511568155933898	0.692785762226447	MTCH1
chr6:clu_9436_-	Success	1.30275103868371	2	0.271783077873224	0.507499410628063	MTCH1
chr6:clu_9437_-	Success	0.74419333884623	2	0.475117404154906	0.666410264419667	CCDC167
chr6:clu_9438_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	GLO1
chr6:clu_9439_-	Success	0.091571139293535	1	0.668686607991547	0.800681957941083	SAYSD1
chr6:clu_9440_-	Success	1.85764305053726	2	0.156039975627555	0.383474667606882	MOCS1
chr6:clu_9441_-	Success	3.49993804568498	2	0.0301992543384787	0.156819373760874	MOCS1
chr6:clu_9442_-	Success	0.816876586618946	2	0.441809455229613	0.641314967577646	OARD1
chr6:clu_9443_-	Success	2.91487291166879	2	0.0542109201705773	0.21557623915248	OARD1
chr6:clu_9444_-	Success	2.20200543266935	1	0.0358545116830117	0.1731985504568	FOXP4-AS1
chr6:clu_9445_-	Success	0.642979632827007	1	0.256793944024566	0.493482118398051	TFEB
chr6:clu_9446_-	Success	0.803592378790199	2	0.447717700144769	0.645158011727637	PGC
chr6:clu_9447_-	Success	2.09414609953365	1	0.040704082095447	0.186246457838634	PGC
chr6:clu_9448_-	Success	1.28836771972419	2	0.275720469066428	0.51101318057714	PGC
chr6:clu_9449_-	Success	3.98566139052514	2	0.0185801515218427	0.120330373416343	PGC
chr6:clu_9450_-	Success	2.82837100920733	2	0.0591090634058366	0.227495978451602	CCND3
chr6:clu_9451_-	Success	2.45448589757029	3	0.178585322348671	0.409985015816522	CCND3
chr6:clu_9452_-	Not enough valid samples	NA	NA	NA	NA	C6orf132
chr6:clu_9453_-	Success	6.94864970704293	4	0.00763015101989126	0.0723164981924536	MRPS10
chr6:clu_9454_-	Success	1.53282213073965	1	0.079963458986142	0.268995821621209	MEA1
chr6:clu_9455_-	Success	0.798261189243306	1	0.206396737465695	0.44272553757822	CUL7
chr6:clu_9456_-	Success	0.105009945399388	1	0.64675181425088	0.78535306101732	CUL7,ENSG00000288564
chr6:clu_9457_-	Success	0.152602833879229	1	0.580637189919321	0.739546050014892	CUL7,ENSG00000288564
chr6:clu_9458_-	Success	13.4005132945822	11	0.00492400546396228	0.0566962386854089	ENSG00000288564,MRPL2
chr6:clu_9459_-	Success	12.391975024053	3	1.71327464857826e-05	0.00180545627369198	DNPH1
chr6:clu_9460_-	Success	0.513026010570002	1	0.311087741504078	0.541763185536561	DNPH1
chr6:clu_9461_-	Success	0.717345092859802	1	0.231000520255981	0.470921507582858	YIPF3
chr6:clu_9462_-	Success	0.932871349221614	1	0.171963471045452	0.402605444416759	YIPF3
chr6:clu_9463_-	Success	1.96527634631082	1	0.0474163583591545	0.200763178735305	YIPF3
chr6:clu_9464_-	Success	3.97341370771665	3	0.0471235003371938	0.199872932403608	YIPF3
chr6:clu_9465_-	Success	2.44291714279552	3	0.180350357560682	0.412329551167851	YIPF3
chr6:clu_9466_-	Success	5.22300107978811	1	0.00122915199917405	0.0245198119999844	GTPBP2
chr6:clu_9467_-	Success	0.0418028273188611	2	0.95905886213823	0.978943603640943	MRPS18A
chr6:clu_9468_-	Success	1.9370778401626	2	0.144124489831597	0.368191549121826	MRPS18A
chr6:clu_9469_-	Success	0.785401547660854	1	0.210090423132977	0.446672511463644	MRPS18A
chr6:clu_9470_-	Success	3.75171618451714	5	0.185809466495014	0.418448961131048	MRPL14
chr6:clu_9471_-	Success	4.28434800571767	3	0.0356104948836651	0.172521378174752	SLC35B2
chr6:clu_9472_-	Success	0.235236455993103	1	0.492769687350867	0.679391077638904	SUPT3H
chr6:clu_9473_-	Not enough valid samples	NA	NA	NA	NA	PTCHD4
chr6:clu_9474_-	Not enough valid samples	NA	NA	NA	NA	PTCHD4,ENSG00000286811
chr6:clu_9475_-	Not enough valid samples	NA	NA	NA	NA	MMUT
chr6:clu_9476_-	Success	13.490150883953	2	1.3845285353685e-06	0.00029849771730617	MCM3
chr6:clu_9477_-	Success	0.536151415861696	1	0.300425869430374	0.532750518212758	MCM3
chr6:clu_9478_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	MCM3
chr6:clu_9479_-	Success	2.81806524360985	1	0.0175939963295236	0.116432624173878	MCM3
chr6:clu_9480_-	Success	2.40055399057928	2	0.0906677103162702	0.288582879683598	MCM3
chr6:clu_9481_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	GSTA1,GSTA5
chr6:clu_9482_-	Success	5.48438460642348	1	0.000926602823066182	0.0204633584729536	ELOVL5
chr6:clu_9483_-	Success	1.63005657526546	1	0.0709842281395125	0.251257571528134	ELOVL5
chr6:clu_9484_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	EEF1A1
chr6:clu_9485_-	Success	3.95659091310881	2	0.0191282130051865	0.122227111789384	EEF1A1
chr6:clu_9486_-	Success	0.511319455494231	4	0.906343981348703	0.948888910850886	EEF1A1
chr6:clu_9487_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr6:clu_9488_-	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr6:clu_9489_-	Success	0.671091147760762	1	0.246649482394552	0.485158103858473	EEF1A1
chr6:clu_9490_-	Success	1.40543897680163	1	0.0936271231635465	0.294186306886239	EEF1A1
chr6:clu_9491_-	Success	4.89955450562411	10	0.458291555710651	0.653306371506361	COX7A2
chr6:clu_9492_-	Success	0.482809740115272	2	0.617047211537403	0.765877956197046	HMGN3
chr6:clu_9493_-	Success	1.72745570842289	2	0.177736047506069	0.409042194478625	HMGN3
chr6:clu_9494_-	Success	0.673985064669466	2	0.50967344377575	0.691385246284883	LINC02542
chr6:clu_9495_-	Success	1.74711328682369	3	0.321511687182642	0.549881316207213	LINC02542
chr6:clu_9496_-	Success	5.48866590090626	2	0.00413335480247216	0.050983301284946	IBTK
chr6:clu_9497_-	Success	1.79469789327482	2	0.166177648149288	0.395943056969119	PGM3
chr6:clu_9498_-	Not enough valid samples	NA	NA	NA	NA	SNX14,ENSG00000271793
chr6:clu_9499_-	Success	3.87681088619985	1	0.00536049330156753	0.0593942657813682	ENSG00000271793,SYNCRIP
chr6:clu_9500_-	Success	1.10316815442275	3	0.530701394565962	0.705751822190708	ENSG00000271793,SYNCRIP
chr6:clu_9501_-	Success	2.42778370685119	4	0.302440775507975	0.533994412411186	SNHG5,ENSG00000271793
chr6:clu_9502_-	Success	0.415659104361112	2	0.659905190946682	0.794872228442018	SNHG5
chr6:clu_9503_-	Success	0.378373736423384	1	0.384348313269936	0.598491799655166	RARS2
chr6:clu_9504_-	Success	0.000936086438059647	1	0.965487410930274	0.982527719616545	RARS2
chr6:clu_9505_-	Success	0.56733175618524	2	0.567036413381409	0.731136856993319	RARS2
chr6:clu_9506_-	Success	0.472490478294219	1	0.33100015058725	0.556449880343921	RARS2
chr6:clu_9507_-	Success	2.42202255158881	1	0.027741748008929	0.150003484075051	LYRM2
chr6:clu_9508_-	Success	3.54651410980478	2	0.0288249453196679	0.153043726656178	MAP3K7
chr6:clu_9509_-	Success	0.0240996236694571	1	0.826226877432486	0.903069124978253	MAP3K7
chr6:clu_9510_-	Success	1.38849998353925	1	0.095627141455086	0.296974633636709	NDUFAF4
chr6:clu_9511_-	Success	0.416601921652614	2	0.659283314126081	0.794401159638622	COQ3
chr6:clu_9512_-	Not enough valid samples	NA	NA	NA	NA	COQ3
chr6:clu_9513_-	Not enough valid samples	NA	NA	NA	NA	PNISR
chr6:clu_9514_-	Success	3.16804129950219	3	0.0963560636053783	0.297865397355212	PNISR
chr6:clu_9515_-	Success	1.37366636614615	1	0.0974168151214974	0.299447058529777	CCNC
chr6:clu_9516_-	Success	0.619073317797842	1	0.265828541520288	0.502985335779301	CCNC
chr6:clu_9517_-	Success	0.0202287583056204	2	0.979974470364199	0.99013555268701	CCNC
chr6:clu_9518_-	Success	5.68863658206607	1	0.000743481820256804	0.0176414037365877	ASCC3
chr6:clu_9519_-	Success	0.0388923516361359	1	0.780322265722025	0.871162145913839	PREP
chr6:clu_9520_-	Success	6.67080810700674	1	0.000259580529271244	0.00892423131661245	PREP
chr6:clu_9521_-	Success	0.290127644253971	2	0.748168062129199	0.850250775095836	ATG5
chr6:clu_9522_-	Success	0.644326105295164	1	0.256296479700579	0.492994843401485	ATG5
chr6:clu_9523_-	Not enough valid samples	NA	NA	NA	NA	PDSS2
chr6:clu_9524_-	Success	6.80620451358732	2	0.00110688610847598	0.0231776691612844	SEC63
chr6:clu_9525_-	Success	0.241807970330342	1	0.486788993281752	0.67526388465683	SEC63
chr6:clu_9526_-	Success	0.166937185902498	2	0.846252766271503	0.913937904534056	SNX3
chr6:clu_9527_-	Success	2.46142841952542	1	0.0265036564005247	0.146298536080458	SNX3
chr6:clu_9528_-	Not enough valid samples	NA	NA	NA	NA	SESN1
chr6:clu_9529_-	Success	0.433123150437041	2	0.648480626214805	0.786684232576031	CD164
chr6:clu_9530_-	Success	3.28887795849403	3	0.0866459287123448	0.281002628826959	WASF1
chr6:clu_9531_-	Not enough valid samples	NA	NA	NA	NA	FYN
chr6:clu_9532_-	Not enough valid samples	NA	NA	NA	NA	FYN
chr6:clu_9533_-	Success	5.27060099579228	1	0.0011674247186136	0.0237776946364681	FYN
chr6:clu_9534_-	Success	1.43781662240929	1	0.0899295938979176	0.287365660131942	HDAC2
chr6:clu_9535_-	Not enough valid samples	NA	NA	NA	NA	ZUP1
chr6:clu_9536_-	Success	1.53848201871443	1	0.0794086258340152	0.267872869680159	HDDC2
chr6:clu_9537_-	Success	0.559198552806265	2	0.571667041247909	0.733304044045843	HDDC2
